db,schema,table,row_count,bytes,n_cols,n_numeric,n_date,signals
LIBRARY_MARTS,HEALTH,HEALTH__FED_DEA_ARCOS,178598026,4220975104,33,6,2,city|count_meas|county|date_col|name_id|origin|seq_order|severity|state|zip
LIBRARY_RAW,LANDING,FED_DEA_ARCOS_FULL,178598026,6215635456,45,0,1,address|city|count_meas|county|date_col|entity_id|flag_bool|name_id|origin|seq_order|severity|state|zip
LIBRARY_MARTS,_RESTORE_20260731,UNCATEGORIZED__FED_DEA_ARCOS_FULL,178598026,5853900288,42,3,1,address|city|count_meas|county|date_col|entity_id|flag_bool|name_id|seq_order|severity|state|zip
LIBRARY_RAW,LANDING,FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY,31403215,820651008,18,0,1,city|count_meas|county|date_col|entity_id|fips|name_id|origin|rate_meas|severity|state|zip
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY,31403215,214985216,16,3,1,city|count_meas|county|date_col|entity_id|fips|name_id|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,FED_FEMA_IA_HOUSING_REGISTRATIONS,21730000,1746891264,103,0,0,amount|count_meas|county|date_col|dest|entity_id|fips|origin|person|rate_meas|severity
LIBRARY_RAW,LANDING,FED_USASPENDING_CONTRACTS_FULL,20000000,5998015488,300,0,1,address|amount|city|count_meas|country|county|date_col|dest|entity_id|fips|flag_bool|naics_sic|name_id|origin|outcome|person|rate_meas|seq_order|severity|state|zip
LIBRARY_RAW,LANDING,FED_USASPENDING_ASSISTANCE_FULL,19902879,3716252672,115,0,1,address|amount|city|count_meas|country|county|date_col|dest|entity_id|fips|flag_bool|name_id|origin|person|rate_meas|severity|state|zip
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,19902879,3755515904,112,0,0,address|amount|city|count_meas|country|county|date_col|dest|entity_id|fips|flag_bool|name_id|origin|person|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,FED_CFPB_HMDA_HISTORIC,19136434,1012290048,81,6,1,amount|count_meas|county|date_col|dest|fips|flag_bool|name_id|origin|outcome|rate_meas|seq_order|severity|state
LIBRARY_MARTS,HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,19136434,1297847296,82,9,1,amount|count_meas|county|date_col|dest|fips|flag_bool|name_id|origin|outcome|rate_meas|seq_order|severity|state
LIBRARY_RAW,LANDING,FED_FJC_IDB_CIVIL,10857396,323442688,49,1,0,amount|count_meas|county|date_col|entity_id|origin|severity
LIBRARY_MARTS,JUSTICE,JUSTICE__FED_FJC_IDB_CIVIL,10857396,635796992,49,3,7,amount|count_meas|county|date_col|entity_id|origin|rate_meas|severity
LIBRARY_MARTS,JUSTICE,JUSTICE__FED_COURTLISTENER_FJC_IDB_CL_LINKED,10323280,304146944,39,3,5,amount|count_meas|county|date_col|entity_id|origin|rate_meas|seq_order|severity
LIBRARY_RAW,LANDING,FED_COURTLISTENER_FJC_IDB_CL_LINKED,10323280,406315008,42,0,1,amount|count_meas|county|date_col|entity_id|origin|rate_meas|seq_order|severity
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_FRACFOCUS_REGISTRY,7200550,480380928,35,8,2,count_meas|county|date_col|lat|lon|name_id|origin|outcome|rate_meas|seq_order|state
LIBRARY_MARTS,JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,6965441,636103680,90,13,7,amount|count_meas|county|date_col|dest|entity_id|flag_bool|origin|person|rate_meas|seq_order|severity|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_USGS_WATER,6694816,43189248,15,3,0,count_meas|county|date_col|lat|lon|name_id|severity|state
LIBRARY_RAW,LANDING,FED_USGS_WATER,6694816,29176320,18,1,0,count_meas|county|date_col|lat|lon|name_id|origin|severity|state
LIBRARY_MARTS,JUSTICE,JUSTICE__FED_FJC_IDB_CRIMINAL,6299908,708083200,147,9,9,amount|count_meas|county|date_col|entity_id|name_id|origin|rate_meas|seq_order|severity
LIBRARY_RAW,LANDING,FED_FJC_IDB_CRIMINAL,6299908,453715456,147,1,0,amount|count_meas|county|date_col|entity_id|name_id|origin|seq_order|severity
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_UK_COMPANIES_HOUSE,5734780,243533312,19,2,3,address|amount|city|count_meas|country|county|date_col|flag_bool|name_id|origin|rate_meas|severity
LIBRARY_MARTS,_RESTORE_20260731,UNCATEGORIZED__INT_UK_COMPANIES_HOUSE,5734780,360164352,55,9,0,address|amount|city|count_meas|country|county|date_col|naics_sic|name_id|origin|rate_meas|severity
LIBRARY_MARTS,_RESTORE_20260731,UNCATEGORIZED__FED_EPA_FRS_FULL,5300149,329713152,34,5,2,address|city|count_meas|country|county|date_col|entity_id|fips|lat|lon|name_id|origin|seq_order|severity|state|zip
LIBRARY_RAW,LANDING,FED_EPA_FRS_FULL,5300149,342178304,37,0,1,address|city|count_meas|country|county|date_col|entity_id|fips|lat|lon|name_id|origin|seq_order|severity|state|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FACILITIES,5300149,316558848,26,2,3,address|city|count_meas|county|date_col|entity_id|fips|flag_bool|lat|lon|name_id|origin|severity|state|zip
LIBRARY_RAW,LANDING,FED_EPA_FRS_FRS_PROGRAM_LINKS,4406498,181273600,16,1,0,address|city|count_meas|country|county|entity_id|fips|name_id|origin|severity|state|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_PROGRAM_LINKS,4406498,178074112,13,0,0,address|city|count_meas|country|county|entity_id|fips|name_id|severity|state|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_FACILITIES,3277557,109679104,13,3,0,address|city|count_meas|county|entity_id|lat|lon|name_id|origin|state|zip
LIBRARY_RAW,LANDING,FED_EPA_FRS_FRS_FACILITIES,3277557,128762880,13,1,0,address|city|count_meas|county|entity_id|lat|lon|name_id|origin|state|zip
LIBRARY_RAW,LANDING,FED_EPA_ECHO,3157891,429934592,136,1,0,address|amount|city|count_meas|county|date_col|entity_id|fips|flag_bool|lat|lon|naics_sic|name_id|origin|outcome|rate_meas|seq_order|severity|state|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,3135554,172973568,42,15,3,address|amount|city|count_meas|county|date_col|fips|flag_bool|lat|lon|name_id|origin|outcome|rate_meas|severity|state|zip
LIBRARY_MARTS,HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,3080000,179345920,103,31,3,amount|city|count_meas|county|date_col|dest|fips|origin|person|rate_meas|severity|state|zip
LIBRARY_MARTS,FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,2823000,274471936,85,10,3,address|amount|city|count_meas|country|county|date_col|entity_id|fips|flag_bool|lat|lon|name_id|origin|severity|state|zip
LIBRARY_RAW,LANDING,FED_ICE_DETENTION_STINTS,2617844,337355264,71,1,0,amount|city|count_meas|country|county|date_col|origin|seq_order|severity|state
LIBRARY_MARTS,IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_STINTS,2571975,314205696,70,8,15,amount|city|count_meas|country|county|date_col|origin|person|seq_order|severity|state
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_SBA_LOANS,2174502,85786112,30,7,4,amount|city|count_meas|county|date_col|fips|flag_bool|naics_sic|name_id|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,FED_FCC_LICENSING,1689338,84596224,29,1,0,address|city|count_meas|county|date_col|entity_id|name_id|origin|severity|state|zip
LIBRARY_MARTS,POLITICS,POLITICS__FED_FCC_LICENSING,1689338,89560576,26,0,4,address|city|count_meas|county|date_col|entity_id|name_id|severity|state|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_NPDES_ICIS_FACILITIES,1213737,95601664,14,2,0,address|city|count_meas|county|lat|lon|name_id|severity|state|zip
LIBRARY_RAW,LANDING,FED_EPA_NPDES_ICIS_FACILITIES,1213737,63245312,17,1,0,address|city|count_meas|county|lat|lon|name_id|origin|severity|state|zip
LIBRARY_MARTS,TRANSPORT,TRANSPORT__FED_FRA_CASUALTIES,1150788,68523008,72,8,2,count_meas|county|date_col|lat|lon|naics_sic|name_id|origin|outcome|person|severity|state
LIBRARY_RAW,LANDING,FED_FRA_CASUALTIES,1150788,78520320,73,1,0,count_meas|county|date_col|lat|lon|naics_sic|name_id|origin|outcome|person|severity|state
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_SBA_PPP,968524,52126208,32,10,2,amount|city|count_meas|county|date_col|fips|flag_bool|naics_sic|name_id|severity|state|zip
LIBRARY_RAW,LANDING,FED_DOL_OFLC,664616,109474304,263,1,0,address|city|count_meas|country|county|date_col|dest|naics_sic|name_id|origin|outcome|rate_meas|severity|state|zip
LIBRARY_MARTS,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,664616,105060864,260,22,4,address|city|count_meas|country|county|date_col|dest|naics_sic|name_id|origin|outcome|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,FED_EPA_SDWA_SDWA_GEOGRAPHIC_AREAS,578198,4094976,14,1,0,city|count_meas|county|date_col|origin|severity|state|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_GEOGRAPHIC_AREAS,578198,4492800,11,0,1,city|count_meas|county|date_col|severity|state|zip
LIBRARY_MARTS,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,457521,23267840,56,5,3,address|amount|city|count_meas|county|date_col|dest|flag_bool|name_id|origin|person|seq_order|severity|state|zip
LIBRARY_RAW,LANDING,FED_FAA_AIRCRAFT_REGISTRY,315447,18398720,38,1,0,address|city|count_meas|country|county|date_col|name_id|origin|rate_meas|severity|state|zip
LIBRARY_MARTS,TRANSPORT,TRANSPORT__FED_FAA_AIRCRAFT_REGISTRY,315447,16759808,36,1,5,address|city|count_meas|country|county|date_col|name_id|origin|rate_meas|severity|state|zip
LIBRARY_MARTS,TRANSPORT,TRANSPORT__FED_FAA_REGISTRY,314417,15255040,34,0,4,address|city|count_meas|country|county|date_col|name_id|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,FED_FAA_REGISTRY,314417,17018880,37,1,0,address|city|count_meas|country|county|date_col|name_id|origin|rate_meas|severity|state|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_USGS_MINERALS,304632,29943296,57,8,0,amount|count_meas|country|county|date_col|fips|lat|lon|name_id|origin|rate_meas|seq_order|severity|state
