db,schema,table,row_count,bytes,n_cols,n_numeric,n_date,signals
LIBRARY_RAW,LANDING,FED_FRACFOCUS_REGISTRY,7200550,350304768,34,0,0,count_meas|date_col|lat|lon|origin|outcome|rate_meas|seq_order
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_FRACFOCUS_REGISTRY,7200550,480380928,35,8,2,count_meas|county|date_col|lat|lon|name_id|origin|outcome|rate_meas|seq_order|state
LIBRARY_RAW,LANDING,FED_EPA_ECHO,3157891,429934592,136,1,0,address|amount|city|count_meas|county|date_col|entity_id|fips|flag_bool|lat|lon|naics_sic|name_id|origin|outcome|rate_meas|seq_order|severity|state|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,3135554,172973568,42,15,3,address|amount|city|count_meas|county|date_col|fips|flag_bool|lat|lon|name_id|origin|outcome|rate_meas|severity|state|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_NOAA_STORM_EVENTS,1780730,152641536,51,7,2,date_col|fips|lat|lon|name_id|outcome|severity|state
LIBRARY_RAW,LANDING,FED_NOAA_STORM_EVENTS,1780730,173822464,54,1,0,date_col|fips|lat|lon|name_id|origin|outcome|severity|state
LIBRARY_RAW,LANDING,FED_EPA_RCRA_FACILITIES,1613224,66983424,18,1,0,address|city|lat|lon|name_id|origin|outcome|severity|state|zip
LIBRARY_RAW,LANDING,FED_EPA_RCRA_RCRA_FACILITIES,1613224,67087872,18,1,0,address|city|lat|lon|name_id|origin|outcome|severity|state|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_RCRA_FACILITIES,1613224,86393344,15,3,0,address|city|lat|lon|name_id|origin|outcome|severity|state|zip
LIBRARY_RAW,LANDING,FED_FRA_CASUALTIES,1150788,78520320,73,1,0,count_meas|county|date_col|lat|lon|naics_sic|name_id|origin|outcome|person|severity|state
LIBRARY_MARTS,TRANSPORT,TRANSPORT__FED_FRA_CASUALTIES,1150788,68523008,72,8,2,count_meas|county|date_col|lat|lon|naics_sic|name_id|origin|outcome|person|severity|state
LIBRARY_RAW,LANDING,INTL_UCDP_GED,385918,36304384,52,1,0,count_meas|country|date_col|dest|geom|lat|lon|name_id|origin|outcome|severity
LIBRARY_MARTS,JUSTICE,JUSTICE__INTL_UCDP_GED,385918,39916032,49,9,3,count_meas|country|date_col|dest|geom|lat|lon|name_id|origin|outcome|severity
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_FRACFOCUS_DISCLOSURE_LIST,248835,13955072,20,5,2,count_meas|county|date_col|lat|lon|name_id|origin|outcome|seq_order|state
LIBRARY_RAW,LANDING,FED_FRACFOCUS_DISCLOSURE_LIST,248835,15150592,20,0,0,count_meas|date_col|lat|lon|origin|outcome|seq_order
LIBRARY_RAW,LANDING,FED_FRA_EQUIPMENT_ACCIDENTS,224941,40760832,158,1,0,amount|count_meas|county|date_col|lat|lon|name_id|origin|outcome|person|rate_meas|severity|state
LIBRARY_MARTS,TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,224941,40189952,157,21,2,amount|count_meas|county|date_col|lat|lon|name_id|origin|outcome|person|rate_meas|severity|state
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__EPA_PENALTY_GAP,93808,7621632,29,12,2,amount|city|count_meas|county|date_col|fips|flag_bool|lat|lon|name_id|origin|outcome|rate_meas|severity|state
LIBRARY_RAW,LANDING,FED_USACE_NID_DAMS,92766,9795072,87,1,0,amount|city|count_meas|county|date_col|dest|entity_id|fips|flag_bool|lat|lon|name_id|origin|outcome|rate_meas|seq_order|severity|state
LIBRARY_RAW,LANDING,FED_NID_DAMS,92766,8111616,87,1,0,amount|city|count_meas|county|date_col|dest|entity_id|fips|flag_bool|lat|lon|name_id|origin|outcome|rate_meas|seq_order|severity|state
LIBRARY_MARTS,TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_EVENTS,30968,3718656,75,10,4,city|count_meas|country|date_col|entity_id|lat|lon|naics_sic|name_id|origin|outcome|severity|state|zip
LIBRARY_RAW,LANDING,FED_NTSB_AVIATION_EVENTS,30968,4059136,76,1,0,city|count_meas|country|date_col|entity_id|lat|lon|naics_sic|name_id|origin|outcome|severity|state|zip
LIBRARY_RAW,LANDING,XC_MAPPING_POLICE_VIOLENCE,15476,6522368,67,2,0,address|amount|city|count_meas|county|date_col|dest|entity_id|fips|geom|lat|lon|name_id|origin|outcome|person|rate_meas|severity|state|zip
LIBRARY_MARTS,JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,15476,6150656,64,12,1,address|amount|city|count_meas|county|date_col|dest|entity_id|fips|geom|lat|lon|name_id|origin|outcome|person|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,FED_NURSINGHOME411,14713,3770880,74,1,0,address|amount|city|count_meas|county|date_col|dest|entity_id|lat|lon|naics_sic|name_id|origin|outcome|person|rate_meas|severity|state
LIBRARY_MARTS,HEALTH,HEALTH__FED_NURSINGHOME411,14713,3633152,71,27,4,address|amount|city|count_meas|county|date_col|dest|entity_id|lat|lon|naics_sic|name_id|origin|outcome|person|rate_meas|severity|state
LIBRARY_RAW,LANDING,FED_CMS_NURSING_HOME,14700,3931648,112,1,0,address|amount|city|count_meas|county|date_col|dest|entity_id|fips|lat|lon|naics_sic|name_id|origin|outcome|rate_meas|severity|state|zip
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_NURSING_HOME,14700,4704768,97,61,6,address|amount|city|count_meas|county|date_col|dest|entity_id|fips|flag_bool|lat|lon|naics_sic|name_id|origin|outcome|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,XC_WAPO_FATAL_FORCE,10430,663552,22,1,0,city|count_meas|county|date_col|lat|lon|name_id|origin|outcome|severity|state
LIBRARY_MARTS,JUSTICE,JUSTICE__XC_WAPO_FATAL_FORCE,10430,522240,18,4,1,city|count_meas|county|date_col|lat|lon|name_id|outcome|severity|state
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_FA3191E7A1,10000,2869760,32,0,0,country|date_col|dest|lat|lon|name_id|origin|outcome|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_D5A9AD584E,10000,1061888,66,0,0,address|amount|city|count_meas|date_col|dest|entity_id|fips|flag_bool|geom|lat|lon|name_id|origin|outcome|rate_meas|severity|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_SAN_JOSE_OPEN_DA_F194D54765,10000,2061312,67,0,0,address|count_meas|date_col|dest|entity_id|lat|lon|origin|outcome|rate_meas|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_E4C004D662,10000,1149440,31,0,0,address|city|date_col|dest|entity_id|lat|lon|name_id|origin|outcome|severity|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_F82E02E6B2,10000,2869760,32,0,0,country|date_col|dest|lat|lon|name_id|origin|outcome|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_F1B3F76830,9999,995840,27,0,0,address|city|lat|lon|origin|outcome|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_6D0F07679B,9904,646144,23,0,0,address|date_col|fips|lat|lon|origin|outcome|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_F891A6D2EE,9904,646144,23,0,0,address|date_col|fips|lat|lon|origin|outcome|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_90E172F9B4,9116,685056,28,0,0,address|amount|date_col|fips|lat|lon|origin|outcome|person|rate_meas|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_42719841F1,9116,685056,28,0,0,address|amount|date_col|fips|lat|lon|origin|outcome|person|rate_meas|severity
LIBRARY_RAW,LANDING,FED_ED_COLLEGE_SCORECARD_INSTITUTION,6273,27774464,3311,90,0,address|amount|city|count_meas|date_col|fips|lat|lon|naics_sic|origin|outcome|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_E87D6ED57D,3200,883712,143,0,0,address|amount|city|count_meas|county|date_col|flag_bool|lat|lon|name_id|origin|outcome|rate_meas|severity|state|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_PHMSA_FLAGGED_INCIDENTS,2039,117760,39,18,2,address|city|count_meas|date_col|fips|lat|lon|name_id|origin|outcome|severity|state|zip
LIBRARY_RAW,LANDING,FED_PHMSA_FLAGGED_INCIDENTS,2039,2582528,627,1,0,address|amount|city|count_meas|county|date_col|dest|fips|flag_bool|geom|lat|lon|name_id|origin|outcome|person|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_81EB8BA37C,2000,490496,124,0,0,address|city|count_meas|date_col|entity_id|fips|geom|lat|lon|name_id|origin|outcome|rate_meas|seq_order|severity
LIBRARY_RAW,LANDING,PORTAL_ARC_OPEN_DATA_DC_43DCBD8BE3,2000,402432,91,0,0,address|count_meas|date_col|dest|entity_id|flag_bool|geom|lat|lon|name_id|origin|outcome|person|severity|zip
LIBRARY_RAW,LANDING,PORTAL_SOC_CHICAGO_DATA_POR_51304D7360,2000,267264,28,0,0,address|amount|count_meas|date_col|entity_id|lat|lon|origin|outcome|person|severity
LIBRARY_RAW,LANDING,PORTAL_SOC_CHICAGO_DATA_POR_26DE83BAF4,2000,274432,30,0,0,address|amount|date_col|entity_id|lat|lon|name_id|origin|outcome|severity
LIBRARY_RAW,LANDING,PORTAL_SOC_CHICAGO_DATA_POR_1719DAE821,2000,194560,29,0,0,address|amount|date_col|dest|entity_id|lat|lon|name_id|origin|outcome|severity
LIBRARY_RAW,LANDING,PORTAL_ARC_OPEN_DATA_DC_32AD83D2EC,2000,436736,73,0,0,address|count_meas|date_col|dest|entity_id|geom|lat|lon|naics_sic|name_id|origin|outcome|rate_meas
LIBRARY_RAW,LANDING,PORTAL_ARC_OPEN_DATA_DC_008BA480F6,1915,275456,59,0,0,address|count_meas|date_col|dest|entity_id|geom|lat|lon|origin|outcome|rate_meas
LIBRARY_MARTS,HEALTH,HEALTH__FED_IHS_FACILITIES,1006,142848,33,4,1,address|city|count_meas|entity_id|flag_bool|lat|lon|name_id|origin|outcome|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_DA448E7083,1000,90624,39,0,0,address|amount|city|count_meas|county|date_col|entity_id|lat|lon|name_id|origin|outcome|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_6A4C3E0E78,1000,90624,39,0,0,address|amount|city|count_meas|county|date_col|entity_id|lat|lon|name_id|origin|outcome|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_SOC_CAMBRIDGE_OPEN_D_8A1152140C,749,1074688,158,0,0,address|amount|city|count_meas|date_col|dest|entity_id|lat|lon|name_id|origin|outcome|rate_meas|severity|state
LIBRARY_RAW,LANDING,PORTAL_ARC_OPEN_DATA_DC_01F2D9886C,437,67584,59,0,0,address|count_meas|date_col|dest|entity_id|geom|lat|lon|origin|outcome|rate_meas
LIBRARY_RAW,LANDING,PORTAL_ARC_OPEN_DATA_DC_56C4F04CF0,9,8704,68,0,0,address|count_meas|date_col|dest|entity_id|geom|lat|lon|origin|outcome|rate_meas
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_D5A9AD584E__FILINGS,,,65,0,0,address|amount|city|count_meas|date_col|dest|entity_id|fips|flag_bool|geom|lat|lon|name_id|origin|outcome|rate_meas|severity|zip
LIBRARY_STAGING,DBT_CROGERS,STG_FED_FRA_CASUALTIES__ALL,,,72,8,2,count_meas|county|date_col|lat|lon|naics_sic|name_id|origin|outcome|person|severity|state
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_F1B3F76830__RECORDS,,,26,0,0,address|city|lat|lon|origin|outcome|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_XC_WAPO_FATAL_FORCE__RECORDS,,,21,1,0,city|count_meas|county|date_col|lat|lon|name_id|origin|outcome|severity|state
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WPRDC_ALLEGHENY_DA448E7083__RECORDS,,,38,0,0,address|amount|city|count_meas|county|date_col|entity_id|lat|lon|name_id|origin|outcome|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_6A4C3E0E78__RECORDS,,,38,0,0,address|amount|city|count_meas|county|date_col|entity_id|lat|lon|name_id|origin|outcome|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_FED_FRA_EQUIPMENT_ACCIDENTS__ALL,,,157,21,2,amount|count_meas|county|date_col|lat|lon|name_id|origin|outcome|person|rate_meas|severity|state
LIBRARY_STAGING,DBT_CROGERS,STG_FED_PHMSA_FLAGGED_INCIDENTS__INCIDENTS,,,39,18,2,address|city|count_meas|date_col|fips|lat|lon|name_id|origin|outcome|severity|state|zip
LIBRARY_MARTS,TIMELINE,ENVIRONMENT__FED_PHMSA_FLAGGED_INCIDENTS,,,43,18,3,address|city|count_meas|date_col|fips|lat|lon|name_id|origin|outcome|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_DATA_DC_32AD83D2EC__FACILITIES,,,73,0,0,address|count_meas|date_col|dest|entity_id|geom|lat|lon|naics_sic|name_id|origin|outcome|rate_meas
LIBRARY_STAGING,DBT_CROGERS,STG_FED_IHS_FACILITIES__FACILITIES,,,33,4,1,address|city|count_meas|entity_id|flag_bool|lat|lon|name_id|origin|outcome|rate_meas|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_FED_FRACFOCUS_DISCLOSURE_LIST__DISCLOSURES,,,20,5,2,count_meas|county|date_col|lat|lon|name_id|origin|outcome|seq_order|state
LIBRARY_STAGING,DBT_CROGERS,STG_FED_EPA_ECHO__RECORDS,,,135,1,0,address|amount|city|count_meas|county|date_col|entity_id|fips|flag_bool|lat|lon|naics_sic|name_id|origin|outcome|rate_meas|seq_order|severity|state|zip
